RowHeader|vs.AssetTOAccount|vs.D_AssetTOAccount|vs.D_EBITDAMarginAccount|vs.D_G_EPSAccount|vs.D_G_OperatingRevenueAccount|vs.D_GrossMarginAccount|vs.D_NetMarginAccount|vs.D_OperatingMarginAccount|vs.D_ROAAccount|vs.D_ROEAccount|vs.D_R_Debt_EquityAccount|vs.G_EPSAccount|vs.G_OperatingRevenueAccount|vs.ROAAccount|vs.ROEAccount
ai006066.01|-0.01188676257094589683|0.08229086387950568238|-0.00925273676830304370|0.22492355328968027806|0.15059545182602507296|-0.00004910256388512835|0.00264292524054599021|-0.01271927799378758106|0.00951038911901504191|0.04759249179385793838|0.41496751265648179618|0.03205238839533582074|0.00723135188934007772|-0.00132154684976747150|-0.01826022441521601980
