RowHeader|(dm1.field.0.nb.0.K.7.dm1).TotalReturns.1.TotalReturns.1.p_correl|(dm1.field.0.nb.0.K.7.dm1).TotalReturns.1.TotalReturns.1.sp_correl|(dm1.field.0.nb.0.K.7.dm1).TotalReturns.1.TotalReturns.1.sumprod|(dm1.field.0.nb.0.K.7.dm1).TotalReturns.1.mean1|(dm1.field.0.nb.0.K.7.dm1).TotalReturns.1.mean2|(dm1.field.0.nb.0.K.7.dm1).com_n|(dm1.field.0.nb.0.K.7.dm1).n1|(dm1.field.0.nb.0.K.7.dm1).n2|(dm1.field.0.nb.1.K.7.dm1).TotalReturns.1.TotalReturns.1.p_correl|(dm1.field.0.nb.1.K.7.dm1).TotalReturns.1.TotalReturns.1.sp_correl|(dm1.field.0.nb.1.K.7.dm1).TotalReturns.1.TotalReturns.1.sumprod|(dm1.field.0.nb.1.K.7.dm1).TotalReturns.1.mean1|(dm1.field.0.nb.1.K.7.dm1).TotalReturns.1.mean2|(dm1.field.0.nb.1.K.7.dm1).com_n|(dm1.field.0.nb.1.K.7.dm1).n1|(dm1.field.0.nb.1.K.7.dm1).n2|(dm1.field.0.nb.2.K.7.dm1).TotalReturns.1.TotalReturns.1.p_correl|(dm1.field.0.nb.2.K.7.dm1).TotalReturns.1.TotalReturns.1.sp_correl|(dm1.field.0.nb.2.K.7.dm1).TotalReturns.1.TotalReturns.1.sumprod|(dm1.field.0.nb.2.K.7.dm1).TotalReturns.1.mean1|(dm1.field.0.nb.2.K.7.dm1).TotalReturns.1.mean2|(dm1.field.0.nb.2.K.7.dm1).com_n|(dm1.field.0.nb.2.K.7.dm1).n1|(dm1.field.0.nb.2.K.7.dm1).n2|(dm1.field.0.nb.3.K.7.dm1).TotalReturns.1.TotalReturns.1.p_correl|(dm1.field.0.nb.3.K.7.dm1).TotalReturns.1.TotalReturns.1.sp_correl|(dm1.field.0.nb.3.K.7.dm1).TotalReturns.1.TotalReturns.1.sumprod|(dm1.field.0.nb.3.K.7.dm1).TotalReturns.1.mean1|(dm1.field.0.nb.3.K.7.dm1).TotalReturns.1.mean2|(dm1.field.0.nb.3.K.7.dm1).com_n|(dm1.field.0.nb.3.K.7.dm1).n1|(dm1.field.0.nb.3.K.7.dm1).n2|(dm1.field.0.nb.4.K.7.dm1).TotalReturns.1.TotalReturns.1.p_correl|(dm1.field.0.nb.4.K.7.dm1).TotalReturns.1.TotalReturns.1.sp_correl|(dm1.field.0.nb.4.K.7.dm1).TotalReturns.1.TotalReturns.1.sumprod|(dm1.field.0.nb.4.K.7.dm1).TotalReturns.1.mean1|(dm1.field.0.nb.4.K.7.dm1).TotalReturns.1.mean2|(dm1.field.0.nb.4.K.7.dm1).com_n|(dm1.field.0.nb.4.K.7.dm1).n1|(dm1.field.0.nb.4.K.7.dm1).n2|(dm1.field.0.nb.5.K.7.dm1).TotalReturns.1.TotalReturns.1.p_correl|(dm1.field.0.nb.5.K.7.dm1).TotalReturns.1.TotalReturns.1.sp_correl|(dm1.field.0.nb.5.K.7.dm1).TotalReturns.1.TotalReturns.1.sumprod|(dm1.field.0.nb.5.K.7.dm1).TotalReturns.1.mean1|(dm1.field.0.nb.5.K.7.dm1).TotalReturns.1.mean2|(dm1.field.0.nb.5.K.7.dm1).com_n|(dm1.field.0.nb.5.K.7.dm1).n1|(dm1.field.0.nb.5.K.7.dm1).n2|(dm1.field.0.nb.6.K.7.dm1).TotalReturns.1.TotalReturns.1.p_correl|(dm1.field.0.nb.6.K.7.dm1).TotalReturns.1.TotalReturns.1.sp_correl|(dm1.field.0.nb.6.K.7.dm1).TotalReturns.1.TotalReturns.1.sumprod|(dm1.field.0.nb.6.K.7.dm1).TotalReturns.1.mean1|(dm1.field.0.nb.6.K.7.dm1).TotalReturns.1.mean2|(dm1.field.0.nb.6.K.7.dm1).com_n|(dm1.field.0.nb.6.K.7.dm1).n1|(dm1.field.0.nb.6.K.7.dm1).n2
D20130131|1.00000000000000000000|1.00000000000000000000|6.47810335536336268092|-0.15992535669725743697|-0.15992535669725743697|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.20012436908422617798|-0.03504022053947678655|-0.03504022053947678655|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.00687449433927327363|-0.00472609506071887831|-0.00472609506071887831|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.01634100774756621147|0.00964721972372800142|0.00964721972372800142|142.00000000000000000000|142.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.11577912753194749551|0.02780109386008568564|0.02780109386008568564|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.43598584593586781066|0.05415232884202120234|0.05415232884202120234|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|71.16314239226927895743|0.31308120419326568307|0.31308120419326568307|142.00000000000000000000|142.00000000000000000000|999.00000000000000000000
D20130228|1.00000000000000000000|1.00000000000000000000|5.15094104945112540861|-0.13063772683986046852|-0.13063772683986046852|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.02270027874949640326|-0.00872344535877465563|-0.00872344535877465563|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.02671625341807741874|0.01216328860919106344|0.01216328860919106344|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.15933296648056055611|0.03295035713992974097|0.03295035713992974097|142.00000000000000000000|142.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.42784540108467206121|0.05425780032915664824|0.05425780032915664824|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|1.07282765861243545302|0.08574310778906907293|0.08574310778906907293|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|553.94871987334454388474|0.45870750648287306195|0.45870750648287306195|142.00000000000000000000|142.00000000000000000000|999.00000000000000000000
D20130331|1.00000000000000000000|1.00000000000000000000|4.98572987904096720513|-0.14990302787416948105|-0.14990302787416948105|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.35673134878314755047|-0.04817199466314884410|-0.04817199466314884410|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.03714305614452445559|-0.01388800410275728772|-0.01388800410275728772|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.00584094207005541634|0.00485470491719758052|0.00485470491719758052|142.00000000000000000000|142.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.08632944023848028448|0.02384106144232807367|0.02384106144232807367|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|0.44191617064509614021|0.05426875199535052124|0.05426875199535052124|143.00000000000000000000|143.00000000000000000000|999.00000000000000000000|1.00000000000000000000|1.00000000000000000000|26.50928526503634685696|0.27021420504826654252|0.27021420504826654252|142.00000000000000000000|142.00000000000000000000|999.00000000000000000000
