AIID|ModelID|Ticker|DataDate|gvkey|iid|gvkey2|ExchangeCode|count_gvkey|count_iid|FiscalYearEndMonth|compustat_SEDOL_matching|count_savanet_SEDOLS|effdate_compustat_SEDOL_matching|thrudate_compustat_SEDOL_matching|savanet_SEDOL_current|count_savanet_SEDOL_current|compustat_ticker|CUSIP|ISIN|compustat_SEDOL_latest|count_compustat_ticker|count_CUSIP|count_ISIN|count_compustat_SEDOL_current|count_compustat_SEDOL_matching|companyname_savanet|companyname_compustat|companynamelegal_compustat|ActualEstimate|FiscalPeriod|FiscalYear|growth:AssetGrowth|growth:BenefitExpenses|growth:BookValuePerShareGrowth|growth:CapexGrowth|growth:CapexGrowth2yr|growth:CapexVsRevenueGrowth3yrFwd|growth:CashEarnings|growth:CashEarnings3yrCAGR2Fwd1Hist|growth:CashFlowOperationsGrowth1yr|growth:CFPS|growth:CompEarnings|growth:COMPSdiluted3yrAverage|growth:COMPSdilutedFwd3yrCAGR|growth:COMPSdilutedHist3yrCAGR|growth:CostRevenue|growth:DilutedSharesOutAveragePctChange|growth:DividendsPerShare|growth:EBIAT|growth:EBITDA|growth:EBITDAFwd3yrCAGR|growth:EBITDAHist3yrCAGR|growth:EBITDAO|growth:EBITDAOP|growth:EBITDAP|growth:EBITRecurringGrowth|growth:EPSdiluted|growth:FCF|growth:FCFE|growth:FixedCharges|growth:GrossProfit|growth:GrossProfitRevenueGrowth|growth:ImpliedGrowthNetPPE|growth:NetIncome|growth:NetOperatingAssetGrowth|growth:NetPPELessRevenueGrowth|growth:NonRecurExpenses|growth:NonRecurIncome|growth:NOPAT|growth:OperatingCashFlowIC|growth:OperatingProfit|growth:OperatingRevenue|growth:OperatingRevenue3yrAverage|growth:OperatingRevenue3yrCAGR|growth:OperatingRevenueFwd2yrCAGR|growth:OperatingRevenueFwd3yrCAGR|growth:OperatingRevenueHist2yrCAGR|growth:OperatingRevenueHist3yrCAGR|growth:OperatingRevenueLessInventoryGrowth|growth:PPEInventoryGrowthAssets|growth:RecogOptionExpensePreTax|growth:RecurringIncome|growth:RecurringPreTaxInc|growth:RecurringTaxes|growth:REPSdiluted|growth:REPSdilutedFwd3yrCAGR|growth:REPSdilutedHist3yrCAGR|growth:RetainedIncome|growth:SustainableCashFlowEquity|growth:SustainableCashFlowEquity3yrAvg|growth:TotalLiabilitiesGrowth|growth:TotalRevenue|growth:UnderlyingEPSdiluted|leverage:AccountsPayablePct|leverage:AccountsPayableToTotalDebt|leverage:AccruedOtherCurrentLiabilitiesPct|leverage:AltmanX1|leverage:AltmanX2|leverage:BookValuePct|leverage:CashShortTermInvestmentsPct|leverage:ChangeCashShortTermInvestmentsPctAssets|leverage:ContingentLiabilitiesToConsolidatedCommonEquity|leverage:CurrentAssetsPct|leverage:CurrentLiabilitiesPct|leverage:CurrentLiabilitiesToCommonEquity|leverage:CurrentLiabilitiesToCommonEquity5YrChange|leverage:CurrentRatio|leverage:DebtObligationsCurrentPct|leverage:DebtObligationsLongTermPct|leverage:DeferredOtherNoncurrentLiabilitiesPct|leverage:DeferredPrepaidExpensesPct|leverage:DeferredTaxLiabilitiesNoncurrentPct|leverage:DeferredTaxLiabilitiesNoncurrentPctEquity|leverage:EquityInvestmentsAffilatedCompaniesPct|leverage:FinancialLeverage|leverage:IntangibleAssetsPct|leverage:IntangibleAssetsToConsolidatedCommonEquity|leverage:IntangibleOtherPctAssets|leverage:InventoriesNetPct|leverage:LiabilitiesToEquity|leverage:LongTermInvestmentsPct|leverage:MinorityInterestMultiplier|leverage:MinorityInterestPct|leverage:NetDebtToEquity|leverage:NetDebtToTotalCapital|leverage:OtherPctAssets|leverage:OtherReceivablesToConsolidatedCommonEquity|leverage:PayableRelatedPartiesToConsolidatedCommonEquity|leverage:PreferredEquityPct|leverage:PrepaidOtherCurrentAssetsPct|leverage:PropertyPlantEquipmentPct|leverage:QuickRatio|leverage:ReceivablesAllowance|leverage:ReceivablesNetPct|leverage:TangibleLeverage|leverage:TangibleRatio|leverage:TotalAssetsPct|leverage:TotalEquityCapitalPct|margin:BenefitPctRevenue|margin:CapexDepreciation|margin:CapexPctRevenue|margin:CapitalizedInterestEBITDA|margin:CashBalanceFlowReconciliation|margin:CashEarningsCapexDividendCoverage|margin:CashEarnMargin|margin:CashFlowOperationsRevenue|margin:CashIncomeCapex|margin:CashRealizationRatio|margin:CompEarnMargin|margin:ContinuingOperationsMargin|margin:CostIncomeRatio|margin:CostRevenuePct|margin:DivPayoutRatio|margin:EBITDAMargin|margin:EBITDAMarginChange|margin:EBITDAMarginChange3yr|margin:EBITMarginRecurring|margin:EffectiveTaxRate|margin:EPSPctDifferenceCOMPS|margin:EPSPctDifferenceFromREPS|margin:EquityDistributionRatio|margin:EstimatedTrialBookValueRatio|margin:FCFEConversion|margin:FCFEDividendCoverage|margin:FOCFEBITDA|margin:FOCFUnderlyingNetIncome|margin:GrossMargin|margin:GrossProfitOperatingExpenses|margin:IncomeAttributionsPctRevenue|margin:InterestCoverage|margin:InterestExpenseNetPctRevenue|margin:NetMargin|margin:NonCashIncomePctIncomeBeforeExtraordinaryItems|margin:NonoperatingExpensePctRevenue|margin:NonoperatingIncomePctRevenue|margin:NonoperatingLossesPctRevenue|margin:NonRecurOtherIncomePctRevenue|margin:NonrecurringItemsOperatingNoncomparableIncome|margin:NonrecurringItemsOperatingNoncomparableIncomeTrial|margin:OperatingCashFlowNetCapexRevenue|margin:OperatingMargin|margin:OperatingRevenue|margin:OtherOperatingExpensesPct|margin:PreTaxMargin|margin:ProvisionIncomeTaxesPctRevenue|margin:RecurIncomeMargin|margin:ReportedEPSPctUnderlyingEPS|margin:RestructuringImpairmentSettlementNonCashProvisionRatio|margin:RestructuringSettlementPctRevenue|margin:RnDPctRevenue|margin:SGAOtherPctRevenue|margin:SGAPctRevenue|margin:TaxDeferralRate|margin:TrialInterestCheck|multiple:CEtoCashEarnings|multiple:CEtoCurrentIncome|multiple:CEtoFCFE|multiple:CEtoFCFF|multiple:CEtoNTAGrowth|multiple:CEtoNTAGrowth5Years|multiple:CEtoOperatingCashFlowNet|multiple:CEtoSustainableCFE|multiple:EVtoEBITadjusted|multiple:EVtoEBITDA|multiple:EVtoEBITDAGiven|multiple:EVtoFCF|multiple:EVtoNOPAT|multiple:EVtoRevenue|multiple:FVtoRevenue|multiple:PricetoCompEarnings|multiple:PricetoCompEarningsExCash|multiple:PricetoCompEarningsGiven|multiple:PricetoDistributions|multiple:PricetoDividends|multiple:PricetoEarnings|multiple:PricetoFCFF|multiple:PricetoRecurEarnings|multiple:PricetoSales|multiple:SVtoEBITDAOP|multiple:SVtoEBITDAP|multiple:SVtoFCFS|perform:AccumulatedOtherComprehensiveIncomeEffectiveChange|perform:AcquisitionsDivestituresNet|perform:AmortizationTotal|perform:AmortizationUnclassifiedOperating|perform:BenefitExpenses|perform:CapitalExpenditures|perform:CapitalExpendituresNet|perform:CapitalizedInterestExpense|perform:CashChangeOtherAssets|perform:CashChangeOtherLiabilities|perform:CashEarnings|perform:CashFlowOperations|perform:CashFlowOperationsExcludingWorkingCapital|perform:CashFlowOperationsPerShareEstimate|perform:CashIncome|perform:CashTaxesPaid|perform:CFPS|perform:ChangeCashEquivalentBalances|perform:ChangeCurrentAssetsExcludingCash|perform:ChangeCurrentLiabilities|perform:ChangeInNetTangibleAssets|perform:ChangesWorkingCapitalNet|perform:ChangesWorkingCapitalTrial|perform:CommonDividendCashPayments|perform:CompEarnings|perform:CompEarningsExIntInc|perform:COMPSdiluted|perform:ContingentOtherOperatingExpenses|perform:CostRevenue|perform:CurrentContinuingIncome|perform:CurrentIncomeTaxes|perform:DebtRepayment|perform:DeferredIncomeTaxAdjustments|perform:DepreciationAmortizationUnclassifiedOperating|perform:DepreciationDepletionAmortization|perform:DepreciationTotal|perform:DividendsPerShare|perform:EarningsLossesEquityInvestments|perform:EarningsLossesEquityInvestmentsTrialABS|perform:EBIAT|perform:EBITDA|perform:EBITDAGiven|perform:EBITDAO|perform:EBITDAOP|perform:EBITDAP|perform:EBITEstimate|perform:EffectExchangeRateCashCashEquivalents|perform:EmergingMarketOperatingProfit|perform:EmergingMarketRevenue|perform:EPSbasic|perform:EPSdiluted|perform:EquityDistributions|perform:EquityIssuanceRepurchaseEffectivePrice|perform:ExternalFinancingCashFlow|perform:FCF|perform:FCFE|perform:FCFF|perform:FCFS|perform:FixedCharges|perform:GrossProfit|perform:IncomeAttributions|perform:IncomeBeforeIncomeTaxes|perform:IncomeContinuingOperations|perform:IncreaseDecreaseCashEquivalentsNet|perform:IncreaseDecreaseLongTermInvestments|perform:IncreaseNetWorkingCapitalExTaxes|perform:IncreaseNonFinancialDebt|perform:InterestExpense|perform:InterestExpenseEffectiveRate|perform:InterestExpenseNetIncome|perform:InterestIncome|perform:InterestIncomeEffectiveRate|perform:InterestIncomeExpenseNetEffectiveRate|perform:InterestIncomeNetExpense|perform:InterestInvestmentIncome|perform:InterestInvestmentIncomeEffectiveRate|perform:InternalChangeNetTangibleAssets|perform:InternalChangeNetTangibleAssets5Years|perform:InvestmentIncome|perform:LongTermInvestmentRate|perform:MinorityInterestParticipationNetTaxEffect|perform:MinorityInterestParticipationNetTaxEffectTrialABS|perform:NetCashFlowsProvidedUsedFinancingActivities|perform:NetCashFlowsProvidedUsedInvestingActivities|perform:NetChangeDebt|perform:NetChangeDebtLongTerm|perform:NetChangeDebtShortTerm|perform:NetChangeEquity|perform:NetChangeEquity5Years|perform:NetChangeTangibleAssets5Years|perform:NetIncome|perform:NetIncomeBeforeAdjustments|perform:NetIncomeConsolidatedContinuing|perform:NetInterestExpense|perform:NetInterestIncome|perform:NonCashRestructuringExpensesRate|perform:NonContinuingOperationsItems|perform:NonoperatingExpense|perform:NonoperatingGains|perform:NonoperatingGainsTrialABS|perform:NonoperatingIncome|perform:NonOperatingIncomeExpense|perform:NonRecurExpenses|perform:NonRecurIncome|perform:NonrecurringItemsOperating|perform:NonrecurringItemsOperatingTrialABS|perform:NonrecurringNonoperatingExpenseNetTax|perform:NonrecurringNonoperatingExpenseNetTaxTrialABS|perform:NonrecurringNonoperatingIncome|perform:NonrecurringOperatingExpenses|perform:NonrecurringPostTaxItems|perform:NonrecurringTaxes|perform:NOPAT|perform:OperatingCashFlowNetCapex|perform:OperatingCashFlowNetCapexPerShare|perform:OperatingCostsExpenses|perform:OperatingInvestmentIncomeNet|perform:OperatingProfit|perform:OperatingProfitEstimate|perform:OperatingProfitExSOE|SmartEst_REV|perform:OperatingRevenueLongTermEstimate|perform:OtherCashFlowsFinancingActivitiesNet|perform:OtherInterestInvestmentIncomeExpenseNet|perform:OtherInvestingActivityItemsNet|perform:OtherNonCashAdjustments|perform:PaymentDividendsPreferredStock|perform:PaymentsCashDividends|perform:PaymentsCashDividends5Years|perform:PensionExpectedReturn|perform:PensionsWeightedAverageExpectedLongTermRateReturn|perform:PostOptionEPS|perform:PreferredStockDividendsOtherAdjustments|perform:ProvisionIncomeTaxes|perform:ProvisionsOtherNonCashIncomeAdjustments|perform:RateDividendYield|perform:RecogOptionExpensePreTax|perform:RecurringEBIT|perform:RecurringIncome|perform:RecurringMinorityInterestTrial|perform:RecurringPreTaxInc|perform:RecurringTaxes|perform:RecurringTaxesTrialABS|perform:RecurringTaxMinorityInterest|perform:RecurringTaxMinorityInterestTrial|perform:RecurringTaxMinorityInterestTrialABS|perform:RecurringTaxTrial|perform:REPSbasic|perform:REPSdiluted|perform:RequiredGrowthCapitalInvestment|perform:ResearchDevelopment|perform:RestructuringImpairmentSettlementProvisionsNetPayments|perform:RestructuringSettlementImpairmentProvisions|perform:RetainedCashFlowEquity|perform:RetainedIncome|perform:SellingGeneralAdministrative|perform:SGAOtherOperating|perform:SGAOtherOperatingExDepRnD|perform:ShareholderPayouts|perform:SustainableCashFlowEquity|perform:SustainableIncreaseNetWorkingCapitalExTaxes|perform:TaxDeferralRate|perform:TotalAccruals|perform:TotalCashInflowOutflowNet|perform:TotalInternalExternalCashInflow|perform:TotalInvestmentCashOutflow|perform:TotalRevenue|perform:TrialChangeAssetLifeRatio|perform:TrialEPSCheck|perform:TrialEstimatedSharesRatio|perform:TrialNonrecurringNonoperatingExpenseNetTax|perform:TrialSharesIncomeCheck|perform:UnderlyingEPSdiluted|perform:UnderlyingNetIncome|perform:UndistributedEarningsAffiliates|perform:UnrealizedAssetGainsLosses|perform:WeightedAverageBasicShares|perform:WeightedAverageDilutedShares|perform:WeightedAverageTotalDilutedShares|position:AccountsPayable|position:AccountsPayableRelatedParties|position:AccountsReceivableNet|position:AccountsReceivableTradeGross|position:AccruedCurrentCapitalNet|position:AccruedOtherCurrentLiabilities|position:AllowanceDoubtfulAccountsReceivable|position:AssetsClassifiedOther|position:BenefitPlansFunding|position:BenefitPlansObligations|position:BookValue|position:BookValuePerShare|position:CapitalEmployed|position:CashMarketableSecurities|position:CashShortTermInvestments|position:CEItems|position:ClientFundsHeld|position:ContractObligations1|position:ContractObligations2|position:ContractObligations3|position:ContractObligations4|position:ContractObligations5|position:ContractObligationsThereafter|position:ContractObligationsTotal|position:CurrentAssets|position:CurrentLiabilities|position:DebtObligationsCurrent|position:DebtObligationsLongTerm|position:DeferredOtherNoncurrentLiabilities|position:DeferredPrepaidExpenses|position:DeferredTaxesCreditsOtherNoncurrentLiabilities|position:DeferredTaxLiabilitiesNetAssets|position:DeferredTaxLiabilitiesNoncurrent|position:EmergingMarketAssets|position:EquityInvestmentsAffilatedCompanies|position:EquityIssuanceRepurchasePriceBook|position:EVItems|position:FinancialContextPeriodReleaseDate|position:FinancialServicesAssets|position:FinancialServicesObligations|position:FVItems|position:Goodwill|position:IntangibleAssets|position:InventoriesNet|position:InvestedCapital|position:LeaseContractCommitments|position:LegalEnvironmentalARO|position:LiabilitiesStockholdersEquity|position:LongTermEquityInvestments|position:LongTermInvestments|position:LongTermInvestmentsExEquity|position:LongTermSecuritiesDeposits|position:LongTermSecuritiesOtherInvestments|position:MinorityInterest|position:NetCurrentCapital|position:NetDebt|position:NetFinancialServicesObligations|position:NetOperatingAssets|position:NetWorkingCapital|position:NetWorkingCapitalExTaxes|position:NFVItems|position:NonFinancialDebt|position:OffBalanceSheetFinancing|position:OtherAssetsExPrepaidPensions|position:OtherCurrentAssets|position:OtherIntangibleAssets|position:OtherLongTermInvestments|position:OtherReceivablesNet|position:PensionBenefitOtherNonDebtObligationsNoncurrent|position:PreferredEquity|position:PrepaidOtherCurrentAssets|position:PrepaidPensionCosts|position:PropertyPlantEquipment|position:PropertyPlantEquipmentGross|position:QuickAssets|position:ReceivablesNet|position:RetainedEarnings|position:SharesOutEnding|position:SVItems|position:TangibleAssets|position:TangibleAssetsNet|position:TangibleAssetsNetPerShare|position:TangibleBookValue|position:TangibleEquityCapital|position:TotalAssets|position:TotalAssetsExcludingIntangibles|position:TotalCapital|position:TotalConsolidatedCommonEquity|position:TotalEquityCapital|position:TotalLiabilities|position:TrialAssetProportion|position:TrialBalanceAdjustment|position:TrialBookValue|position:TrialLiabilitiesOverdraft|position:WastingAssets|position:WorkingAssetsExTaxes|position:WorkingLiabilitiesExTaxes|relvalue:AltmanX4|relvalue:AltmanZScore|relvalue:BenefitFundingPctMktCap|relvalue:BenefitPlansFundingPct|relvalue:CashMarketableSecuritiesPct|relvalue:CashSecuritiesPctMktCap|relvalue:CEtoChangeNTAtoGrowth5Years|relvalue:EVtoCapitalEmployed|relvalue:EVtoIC|relvalue:EVtoTotalAssets|relvalue:FinancialServicesObligationsPct|relvalue:LegalEnvironmentalAROPct|relvalue:MarketCapitalizationTotalLiabilities|relvalue:MinInterestMktValuePct|relvalue:NetDebtEquityMarketValue|relvalue:NetDebtTotalMarketCapital|relvalue:NonFinancialDebtPct|relvalue:OffBalanceSheetFinancingPct|relvalue:OutstandingEquityValuePct|relvalue:PEG|relvalue:PreferredEquityPct|relvalue:PriceCashEarnings3yrGrowth|relvalue:PriceCashEarnings3yrGrowthDividend|relvalue:PriceCompEarnings3yAvgGrowth|relvalue:PriceNetTangibleAssets|relvalue:PriceTangibleBook|relvalue:PricetoBook|relvalue:PricetoBookGiven|relvalue:SCFEYieldPctYieldPlus3YrGrowth|turnover:AccountsPayableCostRevenue|turnover:AccountsReceivableOperatingRevenue|turnover:AssetLife|turnover:CapitalIntensity|turnover:CashConversionCycle|turnover:DaysCashSGA|turnover:DaysPayableOut|turnover:DaysSalesOut|turnover:FixedIntangibleAssetLife|turnover:IntangibleAssetLife|turnover:InventoriesChangePctAvgAssets|turnover:InventoryOperatingRevenue|turnover:InventoryTurns|turnover:NetDebtEBITDA|turnover:NetWorkingCapitalExTaxesRevenue|turnover:NWISales|turnover:ReceivablesInventoriesOperatingRevenue|utilize:AltmanX3|utilize:AltmanX5|utilize:AssetTurnover|utilize:AssetTurnoverAverage|utilize:CapitalExpendituresCapitalEmployed|utilize:CashFlowOperationsCapitalEmployed|utilize:ComparableReturnAssetsAverage|utilize:ComparableReturnAssetsEnding|utilize:ComparableReturnEquityAverage|utilize:ComparableReturnEquityEnding|utilize:ComparableReturnTangibleEquityEnding|utilize:CurrentAccrualsAvgTotalAssets|utilize:DebtChurn|utilize:DepreciationPropertyPlantEquipmentGross|utilize:EBITAdjustedROICAverage|utilize:EBITDAtoNetDebt|utilize:EVA_GS|utilize:FCFFReturnOnInvestedCapitalEnding|utilize:GrossProfitReturnEndingAssets|utilize:InterestExpenseNetRate|utilize:InterestExpenseRate|utilize:InterestIncomeNetRate|utilize:InterestIncomeRate|utilize:InternalChangeNTA5YearsStartingEquity|utilize:InternalChangeNTAStartingEquity|utilize:InternalChangeNTAStartingEquity2yrAvg|utilize:InternalChangeNTAStartingEquity3yrAvg|utilize:InternalChangeNTAStartingEquity4yrAvg|utilize:InternalChangeNTAStartingEquity5yrAvg|utilize:InternalGrowthRate|utilize:NonCashIncomeAvgTotalAssets|utilize:NOPATAdjustedROCEAverage|utilize:NOPATReturnNetOpartingAssetsAvg|utilize:NOPATReturnOnInvestedCapitalEnding|utilize:OperatingCashFlowNetCapexCapitalEmployed|utilize:OperatingRevenueCapitalEmployed|utilize:OperatingRevenueNetFixedAssetsAverage|utilize:OtherComprehensiveIncomeEffectiveReturnEquityAverage|utilize:PctSharesIssuedRepurchasedBookValue|utilize:PensionExpectedReturn|utilize:RecurringReturnEndingAssets|utilize:RecurringReturnEndingEquity|utilize:RecurringReturnEndingInvestedCapital|utilize:ReinvestmentRate|utilize:SustainableCashReturnEquityAvg|utilize:TotalAccrualsTotalAssets|utilize:UnrealizedAssetGainsLossesConsolidatedCommonEquity|value:CommonEquity|value:ConsolidatedEquity|value:EnterpriseValue|value:FirmValue|value:FirmValueOut|value:MarketCap|value:MarketCapLessCash|value:MinInterestMktValue|value:OutstandingEquityValue|value:StakeholderValue|yield:ConstantCECashEarningsReturn|yield:ConstantEVEBITDAReturn|yield:ConstantFVRevenueReturn|yield:ConstantMultipleReturnAverage|yield:ConstantPriceBookValueReturn|yield:ConstantPriceCompEarningsReturn|yield:CostEquity|yield:DividendYield|yield:DividendYieldGiven|yield:DividendYieldGivenDecimal|yield:EquityDistrbutionYield|yield:FCFEYield|yield:FOCFYield|yield:IncrementalSalesYield|yield:ResearchDevelopmentYield|yield:RetainedCashFlowYield|yield:SCFEYield|yield:SCFEYieldPlus3YrGrowth|yield:ShareholderYield|yield:TargetPriceReturn|yield:TotalStockReturn|value:TradingVolumeValue|companyname_savanet2|companynamelegal_compustat2|name_similarity|PeriodEndDate|PeriodName
ai001690.01|108477|AAPL|20110131|1690|1|1690|xNAS|1|1|9|2046251|1|00:00.0|00:00.0|204625|1|AAPL|37833100|US0378331005|2046251|1|1|1|1|1|Apple Inc.|APPLE INC|Apple Inc|E|FY|2013|0.24928418|NA|0.18430973|-0.002593902|0.029809498|NA|0.110312672|NA|0.113254554|0.088869628|0.114810563|NA|NA|0.24338478|0.126608484|0.029097377|NA|NA|0.116226445|NA|0.265382343|0.116043908|0.116043908|0.116226445|0.116833403|0.131247615|NA|0.120552878|NA|0.092411449|-0.020897808|0.190644173|0.164163954|-0.028742354|0.077334916|NA|NA|0.122180399|-0.073992439|0.145948253|0.113309257|NA|NA|NA|NA|0.137164909|0.254626877|0.103510299|0.011514327|0.111881757|NA|0.141782184|0.126014669|NA|NA|NA|NA|0.095549848|NA|0.306698346|0.113309257|0.114810563|0.118897852|NA|0.095118314|0.416949942|0.494868648|0.637078564|0.46425624|0.033513752|NA|0.630966109|0.214016166|0.335933711|NA|2.948217041|0|0|0.148939151|0.002992919|NA|NA|NA|1.569665119|0.006052517|0.009500425|0.009045435|0.008788518|0.569718301|0.302959093|NA|NA|-0.728726826|-0.728726826|0.472380724|NA|NA|NA|0.056101106|0.057029363|2.686082143|NA|0.101820245|0.67499996|0.6348686|1|0.637078564|0|1.786137638|0.028819802|NA|NA|8.112307023|0.233795084|0.275163526|8.649605468|1.218973254|0.221774943|NA|0.710799452|0.6184|0|0.305335811|0.000797976|0.007719867|0.289200548|0.253883549|0.017851013|NA|0|0.9165543|0.960164404|NA|0.806796039|1.110782492|0.3816|0.53686029|NA|-50.30790533|-0.006069341|0.22573385|-0.218973254|NA|NA|0.000378522|0|1|1.593012331|0.246343723|0.2976531|1|0|0.303343918|0.077610068|NA|1.017851013|1|NA|0.022558683|0.092399452|0.06984077|0.27953924|6.11222E+17|77.347114|79.77830236|84.92223439|82.62370081|113.8376249|127.2293758|73.40708658|75.10161766|60.2989006|57.11244608|NA|NA|80.81700987|17.43847507|17.51423641|81.53930656|NA|NA|NA|NA|80.10927488|82.62370081|NA|18.08337503|54.95961045|57.36057073|65.69771183|1763250000|-10920407407|NA|NA|0|-3712349405|3712349405|NA|-1021676590|1712605225|30115718148|35444488538|34694908311|4.287142857|32110357712|7202549367|3.995655583|NA|-2603076784|3388498847|20462161671|749580226.7|785422063.4|0|28567374228|NA|4.161428571|0|79657620564|29197962552|NA|NA|2794593809|NA|2078422920|2078422920|0|0|0|NA|39331054679|NA|41049267368|41049267368|39331054679|37809616703|0|NA|NA|NA|4.235714286|0|0|3959123847|NA|27429375845|28192441901|34339883097|NA|49154831835|NA|39074473964|NA|21376294225|-10920407407|0|NA|NA|NA|NA|781806645|0.012672154|0.012672154|781806645|781806645|0.012672154|20462161671|91541904917|NA|-0.338621867|NA|NA|570625000|-14638819312|0|0|0|0|8.99E+08|92440904917|29077330788|NA|29077330788|781806645|NA|NA|NA|NA|-48758404.04|119803148.2|NA|733048240.9|NA|NA|-1088793964|509956560.2|-1545415330|629759708.4|NA|NA|NA|276426875.6|27794801405|31732139132.8963|4.62244199861989|91559820639.8416|NA|38341425723.4569|40320418613.34|NA|128812452399.1|145163227437.248|570625000|0|-6062500|1833354758|NA|0|0|NA|NA|NA|NA|9997143177|744560793.9|NA|1718212689|37252631759|NA|NA|38288090529|9720716301|9799063528|9720716301|9799063528|9799063528|9799063528|NA|NA|3049546209|2905839229|-1088793964|NA|31016161269|NA|8996360847|11902200076|NA|0|31016161269|0|0.27953924|-914945055|21412136062|38654032158|-17241896096|1.28812E+11|1|17.31748776|1.029097377|-390153412|816094870.3|4.161428571|28567374228|NA|NA|NA|6864799849|6864799849|21274847627|NA|NA|NA|-8464696881|17019883824|NA|84524890319|0|NA|1.13995E+11|16.60571429|1.40639E+11|83071145288|83071145288|NA|NA|NA|NA|NA|NA|NA|NA|NA|1.12901E+11|38294731451|0|0|26650252090|535534372.4|26650252090|9759004340|NA|NA|NA|0|-83071145288|NA|NA|0|-73312140948|NA|1.08E+09|1572563128|1.13995E+11|NA|0|1.7894E+11|NA|54209629630|NA|0|54209629630|NA|74606448407|-83071145288|0|30917697128|-8464696881|0|-73312140948|0|NA|NA|NA|NA|54209629630|NA|NA|NA|10038385520|NA|10204482097|NA|NA|18219085922|88548740458|NA|-73312140948|1.67277E+11|1.46002E+11|21.26821781|1.12912E+11|1.12912E+11|1.78934E+11|1.77851E+11|NA|1.13995E+11|1.13995E+11|64944983540|0.019699058|9889263075|1.24373E+11|NA|NA|NA|NA|35.86672531|24.12011435|0|NA|NA|0.035662588|1.549472559|15.97203642|19.70520298|12.55376242|NA|NA|35.86672531|NA|-0.035662588|-0.036981442|NA|NA|NA|NA|NA|NA|NA|NA|15.95432222|20.62992283|20.4339298|NA|NA|0.267078623|0.141438856|NA|1.38910348|-38.65285735|NA|97.48369746|51.62518248|5.037722955|NA|9.47E-05|0.012208161|7.205657633|-2.112100628|0|-0.065713343|0.153647017|0.208192227|0.719888773|0.719888773|0.79967277|0.026396283|0.252024436|0.177347383|0.159653291|0.275311502|0.250602202|0.253005865|-0.017778862|NA|NA|0.359013674|-0.47346229|0.326792077|0.247313175|0.274709556|NA|NA|0.010800971|0.010800971|0.821114095|0.218770037|0.274741949|0.340071211|0.37852844|0.399988706|0.250602202|-0.039527566|0.223285543|0.885885294|0.243824945|0.225628153|0.915907862|13.72167176|0.016992917|0|NA|NA|NA|NA|NA|0.298911124|-0.005680015|NA|2.32936E+12|2.32936E+12|2.24629E+12|2.25605E+12|NA|2.32936E+12|2.24629E+12|NA|NA|2.25605E+12|0.078918961|0.090764065|0.087145675|0.111189799|0.18430973|0.114810563|NA|0|NA|NA|0|0.011775479|0.013622663|0.005628207|0.001247482|0.013315292|0.013315292|NA|0|NA|NA|NA|appleinc|appleinc|1|20130930|FY
