RowHeader|TotalReturns.1
ai000003.01|0.01357489480137030746
ai001004.01|-0.06790450928381963625
ai001045.01|0.95312500000000022204
ai001050.01|-0.02350813743218815866
ai001062.01|-0.10456273764258583459
ai001072.01|0.04076436695461982396
ai001075.01|0.04795803671787113309
ai001076.01|-0.07959527824620593606
ai001078.01|-0.00265643447461627602
ai001084.01|0.88725490196078427019
ai001094.01|-0.00287356321839093987
ai001104.01|0.02786065573770502013
ai001109.01|0.18592964824120605805
ai001117.02|0.30722891566265020380
ai001119.01|0.01058810265154308539
ai001121.01|0.11543849817876150610
ai001161.01|-0.04230769230769237943
ai001166.01|-0.00177105136048938405
ai001173.01|0.04748717948717939841
ai001177.01|-0.02156334231805900892
ai001186.01|-0.12168594114765429737
ai001209.01|-0.01246711655038323929
ai001210.01|0.10817031070195670672
ai001225.17|0.00072502892402637187
ai001225.18|-0.01663716814159255097
ai001225.23|0.02049497293116742114
ai001228.02|-0.05304347826086963646
ai001230.01|0.11749403858660256716
ai001234.01|-0.02129569597526326241
ai001254.01|-0.05666739965915823518
ai001257.01|-0.02511566424322553281
ai001266.01|-0.01652513197153981928
ai001274.01|0.04792146204830971534
ai001297.01|-0.66666666666666674068
ai001300.01|0.03329077048139539308
ai001327.01|-0.11027568922305730492
ai001331.01|0.17073170731707310033
ai001352.01|-0.01233685905631409785
ai001356.01|-0.03297208306399534994
ai001356.02|0.00286532951289419913
ai001380.01|-0.00982727814175066161
ai001382.01|-0.05952380952380953438
ai001393.01|0.12085378551241987566
ai001408.01|-0.00134192824087819851
ai001410.01|0.03558394160583944199
ai001414.02|-0.03961254231830668715
ai001417.01|-0.00011349605404575858
ai001439.01|0.04671717171717171269
ai001440.01|0.04401191622781674972
ai001441.01|0.00000000000000022204
ai001447.01|0.05679306240435266773
ai001449.01|-0.05184032193770038432
ai001468.01|0.01249999999999995559
ai001487.01|0.00475812846946865875
ai001487.11|-0.01142857142857189867
ai001507.01|-0.00125183150824692557
ai001526.01|0.04092734101800288293
ai001533.01|-0.05995934959349569215
ai001545.03|0.21376811594202971278
ai001554.01|-0.06744977873385737954
ai001559.01|-0.06666666666666698493
ai001562.01|-0.05116279069767382115
ai001585.01|-0.08466076696165192317
ai001598.01|0.02049280312271317683
ai001602.01|0.07719043454287288775
ai001606.01|0.55555555555555580227
ai001611.01|-0.30894308943089432429
ai001613.01|0.01574375678610184792
ai001618.01|-0.12751004016064237945
ai001627.02|0.23762376237623761277
ai001632.01|0.04396886420769474668
ai001633.01|-0.02625016406352520537
ai001634.01|0.02542372881355947634
ai001635.01|-0.01124169647419515083
ai001650.01|-0.05811623246492991779
ai001659.01|0.04093319194061528776
ai001661.01|0.00539892021595678173
ai001678.01|-0.11329990448901627875
ai001678.06|-0.08768223114303796972
ai001682.01|0.02072141212586320336
ai001686.01|0.05873993713330261102
ai001690.01|-0.02544906370820065877
ai001704.01|0.06853375231278691082
ai001706.01|0.03154681139755788344
ai001712.01|-0.06953223767383043263
ai001718.01|-0.00000000000000011102
ai001722.01|0.12323372420866895993
ai001728.01|-0.02649572649572640159
ai001743.02|0.10152526215443269386
ai001773.01|0.04502863092139497425
ai001783.01|-0.01781021897810253218
ai001794.01|-0.00402065679156682343
ai001820.01|-0.01300000000000045564
ai001823.01|0.20253164556961911202
ai001823.02|0.33414634146341493093
ai001837.01|-0.03284502771930586373
ai001860.01|-0.03069926094371766556
ai001864.01|0.05769230769230837552
ai001878.01|-0.05555555555555602432
ai001891.01|0.03491313880924273860
ai001906.01|0.00873069173942253585
ai001913.01|0.06076343806803441439
ai001919.01|-0.00141402714932148399
ai001920.01|0.15481552032215173398
ai001926.01|0.04370179948586083718
ai001932.01|0.00970873786407766559
ai001932.90|0.00365736284889273122
ai001949.01|0.11809815950920254934
ai001951.01|-0.14838709677419315014
ai001968.01|0.02919278462922014761
ai001974.01|-0.05644219540677331004
ai001976.01|0.00223613595706662061
ai001979.01|0.07834224598930505934
ai001982.02|-0.04698957078084786687
ai001988.01|0.00045582631395268969
ai001995.11|0.00348702053467708772
ai002002.01|0.04023845007451543054
ai002002.03|0.10179899762024979815
ai002002.04|0.00119445790244521177
ai002005.01|0.01567768688867898774
