RowHeader|Beta
ai001004.01|1.45305884951334673971
ai001045.01|0.25015530563808219267
ai001045.02|-0.27835449154181574061
ai001050.01|0.78116505173529171557
ai001062.01|0.69769257289521158238
ai001072.01|1.16337993380115589659
ai001075.01|0.57510076738172832833
ai001076.01|1.06918408204613446522
ai001078.01|0.50387060406920314293
ai001082.01|1.26450723242189511097
ai001084.01|0.32009377686650108963
ai001094.01|1.15850558921244628507
ai001096.01|0.07949437452380529734
ai001104.01|0.26966222492771357855
ai001109.01|0.28781097465768379351
ai001117.02|0.71410913597078862214
ai001119.01|1.00896510041438980387
ai001121.01|1.15042214102629136718
ai001161.01|1.93830190469734242598
ai001166.01|1.78719995963223388102
ai001173.01|0.85830485228444974855
ai001177.01|1.08701196216067663691
ai001186.01|0.47039815716488936337
ai001209.01|1.02349130650969777356
ai001210.01|0.18087371299450147322
ai001225.17|0.01825989335540300143
ai001225.18|-0.01526196674663356581
ai001225.23|0.01941238293934690121
ai001225.26|0.12135754442601563718
ai001228.02|1.24115919023559118095
ai001230.01|0.94355924908552857300
ai001234.01|0.65617827532274242142
ai001239.01|-0.00456743896076482452
ai001254.01|1.67670848625450852332
ai001257.01|1.17508374665016956939
ai001259.01|-0.54918876635672297937
ai001262.01|-0.14392539626132047625
ai001266.01|0.76384047664456355964
ai001274.01|0.53526798393921859454
ai001279.01|0.11111575583053621974
ai001297.01|-0.69174633164609633518
ai001300.01|1.26737562057536456983
ai001308.02|0.25518961479034824036
ai001327.01|2.08738440876201059027
ai001331.01|1.56771718864025788598
ai001352.01|0.69860904487641006799
ai001356.01|1.59684431512999003289
ai001356.02|0.10430487502858198923
ai001360.01|-0.98673987706583488055
ai001380.01|1.66936874252400313523
ai001382.01|1.33719675256937819974
ai001393.01|1.43273841013521230359
ai001393.03|0.08918143938271828886
ai001408.01|0.81423435665909815739
ai001410.01|0.94664029367862634334
ai001414.02|0.75958405663845596223
ai001417.01|0.06441774046105951113
ai001439.01|0.85696504759802705209
ai001440.01|0.42325418686397575652
ai001440.03|0.04543527156154941737
ai001441.01|-0.36238694976503371681
ai001447.01|1.08213832981478241813
ai001449.01|1.46330344423213953853
ai001468.01|0.66722570637671119176
ai001487.01|1.57575295279868643483
ai001487.07|0.71928626712776377872
ai001487.11|2.00057858416692591064
ai001507.01|0.28343613911788856363
ai001523.01|-0.62293187843583808228
ai001526.01|0.49171379275057164326
ai001533.01|1.00441322974428381976
ai001545.03|1.17152479428452860333
ai001554.01|1.17338094706427664704
ai001559.01|0.06651099648492451999
ai001562.01|1.32671018453026068329
ai001585.01|1.02797843469049476894
ai001593.01|0.14068347578173706625
ai001598.01|1.32371402080636313414
ai001602.01|0.52770132604099095897
ai001606.01|0.35060437361640195419
ai001611.01|0.72882039962290390278
ai001613.01|1.58353428606494062159
ai001618.01|0.01817592741694589245
ai001627.02|2.75237222999874919793
ai001632.01|1.20378747601827518210
ai001633.01|0.95141003583321737125
ai001634.01|1.00508598473412691376
ai001635.01|0.87412579637611165229
ai001650.01|2.48810946564407542425
ai001659.01|1.10564980348228480977
ai001661.01|2.31883622131251909693
ai001678.01|1.62684630828086396193
ai001678.06|1.08104310657311653010
ai001682.01|1.53757462300294700519
ai001686.01|1.54733652567958013258
ai001690.01|0.96263879296702825616
ai001704.01|1.42753106808250795901
ai001705.01|-0.67261567903988717099
ai001706.01|1.64704670093210703286
ai001712.01|0.96133859237895180616
ai001718.01|14.34426189292948627951
ai001722.01|1.13521220841609649099
ai001722.03|1.43839200373005038358
ai001728.01|0.67280869406752885631
ai001743.02|1.67092531874820604543
ai001773.01|1.68616439700172526805
ai001783.01|0.82714519368730266002
ai001794.01|1.49308726249501821925
ai001820.01|0.18061611564053575707
ai001822.01|-5.17345925324100264220
ai001823.01|1.27289993173530979753
ai001823.02|0.35763838234130207461
ai001828.01|-0.03004184456741045353
ai001837.01|0.64056652572953576286
ai001860.01|1.59140538669195863442
ai001864.01|1.24962301263754871350
ai001878.01|1.88137212272808973523
ai001891.01|0.92226241625532545676
ai001902.01|0.62780244771642834678
ai001906.01|1.60539913955468116491
ai001913.01|1.00516277830524436432
ai001919.01|1.47570016361323719245
ai001920.01|1.15666039548157906225
ai001926.01|1.26368721455237298379
ai001932.01|0.35778192003870784577
ai001932.90|0.59754602574229209733
ai001949.01|0.17626218240158283979
ai001951.01|0.73269588152447528984
ai001968.01|1.21328590691681825753
ai001974.01|0.73147688121210885370
ai001976.01|1.63877030537659584830
ai001979.01|1.01914099601738783463
ai001981.01|0.00000000000000000000
ai001982.02|0.75072565085886588943
ai001988.01|0.84906935233850922007
ai001995.01|0.45377125467727985608
ai001995.11|0.06266677933751516050
ai002002.01|1.60532165503242385540
ai002002.03|0.16164013367916771347
ai002002.04|0.14771415419953501380
ai002005.01|1.04843893776950558561
ai002019.01|1.41270336863631529312
ai002019.04|0.21107719512557854280
ai002025.01|0.91590358502027002796
ai002025.05|-0.14885194416671657103
ai002025.06|0.05555167973120269526
ai002033.01|-0.47952447884549004309
ai002044.01|0.64431753786359902136
ai002049.01|1.35910933774210485048
ai002052.01|0.66023966614452056501
ai002055.01|0.65688660437813406467
ai002061.01|1.04724898473013428024
ai002073.01|0.69436665824449972373
ai002080.01|0.66449275615012493024
ai002086.01|0.84006599973344908694
ai002101.02|1.34077436982044462255
ai002111.01|0.73151977171556492596
ai002113.01|-0.21993801724383529872
ai002124.01|1.28747794286992922608
ai002124.03|1.70049898922197217921
ai002136.01|0.57601224592589717055
ai002137.01|0.45656535910287254776
ai002138.01|0.64730719268384040443
ai002150.01|2.03834506451588248765
ai002154.01|0.64046773749678953536
ai002163.01|0.63174056300291370203
ai002163.02|0.60390927132674443456
ai002176.01|0.72900976887379720370
ai002176.02|0.80522262807423661268
ai002184.01|0.96297946679464330177
ai002204.01|0.04552347239342457302
ai002220.01|0.80202488148092088149
ai002222.01|2.22978421095542822528
ai002237.01|-0.75023058582125168314
ai002240.01|-0.04100009604936320773
ai002251.01|-0.23616966540550948794
ai002258.01|-1.18514932799459682400
ai002259.01|0.67550105100778057299
ai002269.01|0.86042876154862057980
ai002270.01|1.29348474193632112517
ai002271.01|1.05985466119547488972
ai002282.01|1.04646672867850520916
ai002285.01|1.18557420427225479465
ai002290.01|1.70742803457659042543
ai002295.01|1.10841107908532587878
ai002312.01|1.57613762794497014319
ai002328.01|0.48903038546360255712
ai002337.05|0.96806583232098919467
ai002338.90|0.85842765036564627756
ai002340.01|1.28265447774067298248
ai002352.01|1.26746711614456764039
ai002369.01|0.97731518087775848258
ai002381.01|0.33989230578278095685
ai002390.01|0.07260001209783220610
ai002393.01|1.40761409025627126645
ai002402.02|42.34780581599973459106
ai002403.01|0.45862639517258219080
ai002408.01|0.12925787772725941260
ai002408.02|0.58191291867130645610
ai002410.90|1.24415198092161483068
ai002411.90|0.99508110254286263885
ai002433.01|-0.21338668784151784696
ai002435.01|0.68205746887611906626
ai002435.02|0.57801606610990774460
ai002436.01|1.60268167299211916621
ai002444.01|1.96214660652616368353
ai002448.01|1.94496907278341901737
ai002467.01|0.31381009991715091978
ai002497.01|1.53861824722345486016
ai002504.01|2.35383026634388858866
ai002504.03|1.54960217775917796779
ai002526.01|1.03999903516455982633
ai002536.01|1.22203712677309761503
ai002538.01|1.48123506208192945444
ai002547.01|1.07357858229995173360
ai002555.01|-0.12874633116836550761
ai002556.01|1.06409711374071713763
ai002558.01|1.07559003390965557401
ai002573.01|0.64668576261076970990
ai002574.01|1.34288880686398059972
ai002577.01|1.54815676401225221781
ai002581.01|1.01817752494485258552
ai002586.01|0.90471338371728304839
ai002593.01|1.70963409136154775858
ai002595.01|0.09076489830127447422
ai002596.01|1.17169014905333401799
ai002597.90|-0.14161875188472730636
ai002615.01|0.75444476496570977986
ai002628.01|0.53089174913031789149
ai002644.01|0.34435056202888714161
ai002662.01|-0.72679392975932388676
ai002663.01|0.37106754871193997625
ai002675.01|0.92219555977342870801
ai002696.01|0.95235900754736169116
ai002697.01|1.31894662356903125122
ai002697.05|0.06208676134197114310
ai002698.01|1.18024113825214027607
ai002703.01|0.48510342993187088867
ai002710.01|1.02767019993295005698
ai002710.02|1.14032478934053838060
ai002721.90|0.60207572654493590747
