RowHeader|TotalReturns.1
ai001050.01|-0.02350813743218815866
ai001161.01|-0.04230769230769237943
ai001177.01|-0.02156334231805900892
ai001225.18|-0.01663716814159255097
ai001228.02|-0.05304347826086963646
ai001234.01|-0.02129569597526326241
ai001254.01|-0.05666739965915823518
ai001257.01|-0.02511566424322553281
ai001266.01|-0.01652513197153981928
ai001356.01|-0.03297208306399534994
ai001414.02|-0.03961254231830668715
ai001449.01|-0.05184032193770038432
ai001562.01|-0.05116279069767382115
ai001633.01|-0.02625016406352520537
ai001650.01|-0.05811623246492991779
ai001690.01|-0.02544906370820065877
ai001728.01|-0.02649572649572640159
ai001783.01|-0.01781021897810253218
ai001837.01|-0.03284502771930586373
ai001860.01|-0.03069926094371766556
ai001878.01|-0.05555555555555602432
ai001974.01|-0.05644219540677331004
ai001982.02|-0.04698957078084786687
ai002025.01|-0.04461477987421391678
ai002044.01|-0.03154697756441626755
ai002055.01|-0.04657036064248876173
ai002270.01|-0.05395626868019498534
ai002352.01|-0.02407566638005143034
ai002436.01|-0.04872389791183295848
ai002467.01|-0.02752293577981657080
ai002538.01|-0.03290246768507631980
ai002577.01|-0.01507537688442206480
ai002596.01|-0.05370128659332507048
ai002703.01|-0.03824880687972820326
ai002811.01|-0.02492581602373900029
ai002831.01|-0.05797101449275399165
ai002953.01|-0.01658374792703187772
ai003036.03|-0.04797995747278938072
ai003105.02|-0.01851851851851860076
ai003158.01|-0.04007633587786241236
ai003246.01|-0.02042042042042035987
ai003275.01|-0.03859964093357282078
ai003288.01|-0.02784810126582315526
ai003370.01|-0.03174603174603163325
ai003429.01|-0.05390386218394005446
ai003465.01|-0.01506373117033632525
ai003662.01|-0.02636746143057489000
ai003807.01|-0.02570694087403579964
ai003946.01|-0.03134854021368183030
ai003964.01|-0.05603601469020236259
ai004036.01|-0.03945614502799255074
ai004090.01|-0.02699386503067480181
ai004091.01|-0.03306300686213348161
ai004145.01|-0.03036322360953480626
ai004322.01|-0.03508771929824550107
ai004351.01|-0.03654407097501732871
ai004423.01|-0.05716600976759789177
ai004510.01|-0.01968439889376982777
ai004579.01|-0.05580357142857128583
ai004608.01|-0.02985074626865691361
ai004640.01|-0.02762430939226523385
ai004674.01|-0.01670951156812372496
ai004699.03|-0.03354807692307670841
ai004771.01|-0.01960784313725461026
ai004807.01|-0.01591511936339506939
ai004818.01|-0.04272713250038551180
ai004826.01|-0.02531645569620288860
ai004839.01|-0.02625482625482600252
ai004842.01|-0.05144884683619133092
ai004842.02|-0.05443786982248555173
ai004881.01|-0.01965795404688153170
ai004925.90|-0.03365890308039043433
ai005073.19|-0.03346386614453578101
ai005073.20|-0.02267532605592148531
ai005073.22|-0.04670912951167727201
ai005116.01|-0.01986408782017767827
ai005179.01|-0.02314316469321753278
ai005180.01|-0.03437637725870434924
ai005180.90|-0.01995452977999712108
ai005210.01|-0.03087478559176637383
ai005234.01|-0.05563636363636403903
ai005234.02|-0.03098952767685370091
ai005237.01|-0.04773685066029187407
ai005442.01|-0.05699481865284983240
ai005457.01|-0.03588235294117636531
ai005567.01|-0.04298941798941768866
ai005567.02|-0.02087621287856511465
ai005650.90|-0.05098415584852955540
ai005681.03|-0.03125000000000000000
ai005723.01|-0.01758671226184649328
ai005788.01|-0.05256064690026973629
ai005878.01|-0.02116823173643200828
ai005888.01|-0.01739130434782665269
ai005903.03|-0.05218657565415274480
ai005987.01|-0.04274263197668159986
ai006081.01|-0.04829436565733968845
ai006115.01|-0.02961323272764659897
ai006194.01|-0.02909376842932953622
ai006307.03|-0.04153354632587868966
ai006326.01|-0.03962575674188228980
ai006333.01|-0.02983313477613269704
ai006509.01|-0.04416961130742069752
ai006527.01|-0.04834254143646432578
ai006532.01|-0.05537459283387669018
ai006574.01|-0.02002953896946557677
ai006639.01|-0.05511811023622048555
ai006733.01|-0.04559989347769488610
ai006865.01|-0.02263479145473024090
ai006900.01|-0.05013192612137173931
ai006936.01|-0.03539823008849540820
ai006995.01|-0.01532225815051446727
ai007117.01|-0.02427184466019405296
ai007185.01|-0.03247631935047334828
ai007228.01|-0.03519313304721016777
ai007279.01|-0.03769760843129299488
ai007281.01|-0.04230750371835334533
ai007366.01|-0.02371024035092572646
ai007401.01|-0.02332324950207942393
ai007471.90|-0.01585319112379934836
ai007486.01|-0.02830188679245271288
ai007566.01|-0.02523240371845980601
ai007602.01|-0.02173913043478292728
ai007662.01|-0.04166666666666651864
ai007682.01|-0.05509288917360655180
ai007741.01|-0.03656762933721169340
ai007863.01|-0.04159999999999985931
ai007922.01|-0.01828716277385478151
ai007959.01|-0.04202336168920184356
ai008020.90|-0.05071874152427469085
ai008030.01|-0.02086502934144751631
ai008133.01|-0.04338896020539151355
ai008148.01|-0.01630434782608691791
ai008151.01|-0.04296958094022562680
ai008176.01|-0.04507042253521131858
ai008219.01|-0.01559335763467029068
ai008240.02|-0.03976234003656320404
ai008247.01|-0.01890090661368892810
ai008440.01|-0.05128205128205098884
ai008493.01|-0.02731499325759267904
ai008515.01|-0.04653974010275019335
ai008515.02|-0.04902255639097752304
ai008611.01|-0.05357142857142815906
ai008633.01|-0.01609146101603353696
