RowHeader|TotalReturns.1
ai001004.01|-0.06790450928381963625
ai001062.01|-0.10456273764258583459
ai001076.01|-0.07959527824620593606
ai001186.01|-0.12168594114765429737
ai001297.01|-0.66666666666666674068
ai001327.01|-0.11027568922305730492
ai001382.01|-0.05952380952380953438
ai001533.01|-0.05995934959349569215
ai001554.01|-0.06744977873385737954
ai001559.01|-0.06666666666666698493
ai001585.01|-0.08466076696165192317
ai001611.01|-0.30894308943089432429
ai001618.01|-0.12751004016064237945
ai001678.01|-0.11329990448901627875
ai001678.06|-0.08768223114303796972
ai001712.01|-0.06953223767383043263
ai001951.01|-0.14838709677419315014
ai002061.01|-0.07772795216741423818
ai002073.01|-0.11087145036827261713
ai002124.01|-0.08409506398537469618
ai002124.03|-0.10574342458400420863
ai002222.01|-0.07843137254901899613
ai002271.01|-0.11612903225806503471
ai002282.01|-0.08064151795798524258
ai002402.02|-0.95833333333333325932
ai002410.90|-0.08099905073036606229
ai002526.01|-0.09090909090909093937
ai002581.01|-0.09638554216867445401
ai002586.01|-0.74285714285714299354
ai002662.01|-0.25000000000000011102
ai002787.01|-0.09432400733571699725
ai002817.01|-0.06118507978453080476
ai002818.01|-0.06927820094305370269
ai002820.02|-0.13015811801002663550
ai002851.01|-0.71836734693877557500
ai002884.01|-0.14289245982694676051
ai002951.01|-0.16666666666666674068
ai002990.01|-0.35271523178807950849
ai003031.01|-0.09999999999999997780
ai003036.01|-0.31578947368421073083
ai003107.01|-0.31385844624858305618
ai003134.01|-0.68325791855203621417
ai003153.01|-0.12396313364055289163
ai003184.02|-0.19999999999999995559
ai003218.01|-0.12499999999999988898
ai003369.01|-0.17105263157894723403
ai003399.01|-0.21153846153846145306
ai003607.02|-0.15177065767284991793
ai003639.01|-0.10945935876066259507
ai003647.01|-0.10228571428571398005
ai003691.01|-0.06249999999999966693
ai003761.01|-0.12280701754385936475
ai003785.01|-0.09785714285714264271
ai003820.01|-0.11344537815126021219
ai003835.01|-0.06623431852009387111
ai004052.01|-0.06889763779527569021
ai004124.01|-0.33591731266149882362
ai004127.01|-0.13848396501457782559
ai004128.01|-0.17037037037037072729
ai004130.01|-0.13725490196078471428
ai004175.01|-0.10757946210268898302
ai004194.01|-0.07407407407407429201
ai004340.01|-0.15575916230366471105
ai004367.01|-0.11011235955056186686
ai004409.01|-0.14545454545454528095
ai004412.03|-0.16304347826086951212
ai004494.01|-0.09440559440559359583
ai004572.01|-0.42105263157894734505
ai004600.02|-0.13490364025695900096
ai004632.02|-0.08947368421052626086
ai004645.01|-0.16199376947040500241
ai004844.01|-0.16666666666666674068
ai004864.01|-0.07851397931826875620
ai005050.01|-0.18292682926829229029
ai005073.21|-0.07316272965879222490
ai005109.01|-0.05855928124498654963
ai005205.01|-0.10344827586206906123
ai005241.01|-0.06828745084018594813
ai005357.01|-0.09090909090909116141
ai005496.01|-0.05923891722244023494
ai005505.01|-0.13333333333333319271
ai005560.01|-0.11619047619047662145
ai005671.01|-0.09967845659163976357
ai005831.01|-0.06707317073170737665
ai005837.01|-0.21052631578947345048
ai005849.01|-0.06532663316582887347
ai005902.01|-0.20415224913494800507
ai006003.01|-0.05947441217150772896
ai006013.02|-0.07612712490761264217
ai006025.01|-0.34057971014492749440
ai006130.01|-0.12048192771084331731
ai006158.01|-0.07755880483153199112
ai006185.01|-0.19491525423728806032
ai006215.01|-0.11816578483245143705
ai006308.01|-0.19994285714285708888
ai006315.01|-0.29411764705882359472
ai006315.02|-0.39565217391304341454
ai006349.01|-0.33333333333333348136
ai006433.01|-0.14722222222222225430
ai006522.01|-0.21428571428571407953
ai006528.01|-0.06400966183574841040
ai006608.01|-0.07692307692307687184
ai006669.01|-0.07101588830043370493
ai006669.03|-0.09773071104387298647
ai006791.01|-0.06511665718234260769
ai006930.01|-0.10843373493975927424
ai006972.90|-0.06380772506758525253
ai007022.01|-0.08195488721804489174
ai007095.01|-0.27916666666666700714
ai007121.01|-0.06666666666666654084
ai007124.01|-0.09513960703205759373
ai007163.01|-0.18579447756017941629
ai007295.01|-0.12903225806451623647
ai007309.01|-0.23120567375886558192
ai007315.01|-0.21428571428571441260
ai007331.01|-0.06996957844415441219
ai007389.01|-0.25000000000000044409
ai007509.02|-0.16802168021680230492
ai007509.03|-0.18506960624417567729
ai007510.01|-0.33333333333333337034
ai007647.52|-0.08749999999999968914
ai007691.01|-0.07703418391911398544
ai007694.02|-0.27222222222222225430
ai007696.01|-0.11218803004603872253
ai007817.01|-0.33333333333333314830
ai007881.01|-0.06215083798882692356
ai007914.01|-0.06542056074766322560
ai007921.01|-0.06013920294625607621
ai007938.01|-0.10461931819397118915
ai008060.01|-0.12322274881516570577
ai008068.01|-0.06729353121105652313
ai008214.06|-0.06863450923926139868
ai008214.08|-0.35981308411214962817
ai008229.01|-0.15120058094546540151
ai008350.01|-0.15741507870753945753
ai008357.01|-0.15302491103202908729
ai008386.01|-0.19441069258809273723
ai008423.01|-0.19500594530321091469
ai008446.01|-0.13575996064928674834
ai008546.90|-0.08973946606625926581
ai008606.01|-0.06604336582454728433
ai008606.03|-0.13989381873340911433
ai008644.01|-0.07411907654921001676
