RowHeader|TotalReturns.1
ai001050.01|-0.10208816705336420938
ai001062.01|-0.19106957424714443583
ai001186.01|-0.21320662768031162226
ai001266.01|-0.09599999999999986322
ai001297.01|-0.61538461538461541878
ai001393.01|-0.07398870577388527714
ai001559.01|-0.16666666666666662966
ai001611.01|-0.22000000000000008438
ai001618.01|-0.19282511210762309783
ai001627.02|-0.13846153846153830269
ai001634.01|-0.08031088082901516323
ai001661.01|-0.08816276202219486269
ai001682.01|-0.18467741935483883431
ai001686.01|-0.11986183074265988058
ai001712.01|-0.09727164887307226948
ai001743.02|-0.10017123287671203524
ai001823.02|-0.07854471268276119744
ai001864.01|-0.15506329113924099961
ai001919.01|-0.09530386740331486806
ai001926.01|-0.11967056547077548068
ai001951.01|-0.22448979591836726311
ai001968.01|-0.18385650224215288606
ai002055.01|-0.32959183673469383269
ai002073.01|-0.15476731847809632736
ai002080.01|-0.12092731829573855062
ai002295.01|-0.08361970217640279923
ai002312.01|-0.12549960031974416452
ai002337.05|-0.09579728059332515144
ai002393.01|-0.09314516129032246461
ai002444.01|-0.07481005260081796671
ai002504.01|-0.15912087912087891084
ai002504.03|-0.11900015335071256750
ai002538.01|-0.08895348837209327009
ai002555.01|-0.83692307692307688072
ai002644.01|-0.16666666666666674068
ai002787.01|-0.08784743355650204144
ai002829.01|-0.12280701754385947577
ai002851.01|-0.21533923303834834329
ai002953.01|-0.11408882082695270821
ai002990.01|-0.20380952380952399583
ai002999.01|-0.07642942745583158892
ai003031.01|-0.19624485596707819113
ai003105.02|-0.08064516129032250902
ai003134.01|-0.25000000000000022204
ai003153.01|-0.19194061505832471504
ai003243.22|-0.15019762845849815580
ai003382.01|-0.07292129835482374922
ai003469.02|-0.08063959507649798297
ai003612.01|-0.08351488743645651969
ai003650.01|-0.08134012606856044769
ai003691.01|-0.40000000000000013323
ai003785.01|-0.11436925293444666352
ai003863.01|-0.07874396135265704366
ai003905.01|-0.11779527559055102959
ai004145.01|-0.08701140472743140730
ai004225.01|-0.08376963350785304740
ai004273.01|-0.10625674217907243868
ai004340.01|-0.08116385911179224699
ai004341.01|-0.24607329842931913166
ai004351.01|-0.08825225918092660660
ai004409.01|-0.13157894736842079553
ai004415.01|-0.15306122448979597728
ai004418.01|-0.11111111111111127148
ai004467.01|-0.31578947368421061981
ai004485.01|-0.08771929824561419675
ai004497.02|-0.08735632183908070836
ai004632.02|-0.26470588235294123525
ai004645.01|-0.07370336669699772969
ai004669.01|-0.13023095623987102076
ai004699.04|-0.09398373983739871651
ai004771.01|-0.16774454324979781727
ai004818.01|-0.14096185737976751895
ai004844.01|-0.20342205323193884858
ai004864.01|-0.07658643326039349386
ai004878.01|-0.17999999999999982681
ai004911.01|-0.09030100334448132315
ai004988.01|-0.07818930041152327703
ai005045.01|-0.18999999999999994671
ai005050.01|-0.21465968586387440542
ai005165.01|-0.08433734939759063298
ai005218.01|-0.15989159891598925256
ai005338.01|-0.10164117866467703433
ai005338.02|-0.07682709447415303483
ai005342.01|-0.08784530386740352359
ai005442.01|-0.09291521486643394834
ai005496.01|-0.11119536248004424639
ai005539.01|-0.13031603589543516719
ai005560.01|-0.13924050632911422198
ai005572.01|-0.09071949947862356645
ai005606.01|-0.13590604026845642949
ai005792.01|-0.13284132841328422092
ai005835.01|-0.14833759590792849892
ai005978.01|-0.09028077753779728543
ai005987.01|-0.13590604026845676255
ai006013.02|-0.10025706940874024031
ai006014.01|-0.44000000000000039080
ai006034.01|-0.12903225806451590341
ai006130.01|-0.07364341085271386422
ai006194.01|-0.07857575146257900212
ai006215.01|-0.27234927234927219786
ai006216.01|-0.10241820768136611353
ai006223.01|-0.11630629302479966736
ai006233.02|-0.10060905875156300748
ai006379.01|-0.08886509635974293442
ai006500.01|-0.08571428571428552079
ai006588.01|-0.17499999999999993339
ai006617.01|-0.19510807736063706663
ai006694.01|-0.12499999999999988898
ai006788.01|-0.09279368213228078588
ai006791.01|-0.08888888888888923923
ai006821.01|-0.16111111111111098282
ai006831.01|-0.08957219251336789867
ai006848.01|-0.07637655417406741254
ai006994.01|-0.08754863813229540881
ai007092.01|-0.10998735777496848609
ai007095.01|-0.08163265306122469145
ai007295.01|-0.15822784810126577781
ai007346.01|-0.10228744065602024538
ai007401.01|-0.09324177809902467473
ai007585.01|-0.10666874902389511526
ai007658.02|-0.09332260659694202598
ai007662.01|-0.09090909090909060630
ai007694.02|-0.10000000000000019984
ai007758.01|-0.80000000000000004441
ai007759.01|-0.07585917854149148987
ai007866.01|-0.09591836734693870437
ai007881.01|-0.22654571496777287098
ai007883.01|-0.10460992907801403007
ai007951.01|-0.09785202863961828257
ai007991.01|-0.16908773968622892170
ai008087.02|-0.14285714285714279370
ai008334.01|-0.11040339702760004759
ai008387.01|-0.16677316293929700386
ai008486.01|-0.14818652849740954203
ai008497.01|-0.14285714285714268268
ai008512.01|-0.12648779503732088259
ai008515.01|-0.18824904998538405376
ai008515.02|-0.19402985074626877271
ai008606.01|-0.08008075370121070513
ai008606.03|-0.11242636641562886446
ai008644.01|-0.31399747793190391221
ai008661.01|-0.33234421364985167191
ai008666.01|-0.28571428571428569843
