RowHeader|TotalReturns.1
ai001004.01|-0.02474170744970094482
ai001121.01|-0.02568627450980409677
ai001209.01|-0.00183654729109306025
ai001225.18|-0.02767527675276770793
ai001274.01|-0.00550616286118366105
ai001300.01|-0.02402123424021218590
ai001356.01|-0.00234741784037573176
ai001382.01|-0.00412492634060113161
ai001545.03|-0.01699029126213547070
ai001562.01|-0.00120192307692301714
ai001650.01|-0.00166944908180255425
ai001718.01|-0.01111111111111084959
ai001728.01|-0.02166386388366769999
ai001974.01|-0.00612244897959191015
ai001976.01|-0.02197802197802189994
ai001979.01|-0.01365498406918519425
ai002025.06|-0.00428015564202366416
ai002044.01|-0.01210016908981836892
ai002111.01|-0.01370149565944989156
ai002154.01|-0.02502477700693728213
ai002290.01|-0.00861326442721765950
ai002403.01|-0.02747037504227300975
ai002435.01|-0.01260504201680689995
ai002536.01|-0.02500000000000024425
ai002574.01|-0.00162403572878611069
ai002675.01|-0.02680565897244968632
ai002696.01|-0.02313060817547329950
ai002721.90|-0.01853366039792880837
ai002807.01|-0.00386763215343810529
ai002811.01|-0.01028571428571467550
ai002812.02|-0.01284403669724876185
ai002817.01|-0.02015397779886451968
ai002818.01|-0.00538525269262590811
ai002831.01|-0.02127659574468143688
ai003026.01|-0.01144979111867594490
ai003082.01|-0.02424745278037221397
ai003093.01|-0.01036371225256493833
ai003121.01|-0.01876779176597820342
ai003157.01|-0.01427564328516017778
ai003184.02|-0.02272727272727270709
ai003221.01|-0.01582123086188080840
ai003226.01|-0.01156210085080433547
ai003226.02|-0.00314068679711498877
ai003238.01|-0.01763409257898584936
ai003362.01|-0.00528797109460921178
ai003394.01|-0.02565856996236670629
ai003556.01|-0.00069396252602393904
ai003562.02|-0.02560452418096748062
ai003581.02|-0.00377358490566037652
ai003607.02|-0.01619620546043498699
ai003622.01|-0.00833333333333308168
ai003735.01|-0.01946902654867310734
ai003855.01|-0.00823421774931387684
ai004052.02|-0.02089836315188398075
ai004072.01|-0.00269541778975779245
ai004115.01|-0.01879126460132096721
ai004124.01|-0.00747184119549471060
ai004127.01|-0.02013422818791987812
ai004175.01|-0.01814982468007109162
ai004245.90|-0.00847457627118630707
ai004274.01|-0.02443438914027129538
ai004292.01|-0.01639344262295083787
ai004321.01|-0.00644352962233696314
ai004322.01|-0.01212121212121253233
ai004450.01|-0.01929756850636898946
ai004460.01|-0.00871862615587848389
ai004503.01|-0.01242925313505671703
ai004542.01|-0.00072621641249082103
ai004681.01|-0.00097087378640792199
ai004685.01|-0.01839264294282294543
ai004723.01|-0.01915708812260552563
ai004723.05|-0.00743639921722127895
ai004737.01|-0.02621722846441987276
ai004843.01|-0.01656151419558393734
ai004860.01|-0.00316098442086298892
ai004941.01|-0.01962670771598928887
ai005018.01|-0.01729323308270636073
ai005125.01|-0.02141025641025628978
ai005135.26|-0.00144206851594530505
ai005234.01|-0.00872669575565321320
ai005250.01|-0.00516062443555698191
ai005254.01|-0.01778496362166526179
ai005385.08|-0.00873860182370822525
ai005492.01|-0.00302114803625375128
ai005567.02|-0.01428155056834645720
ai005763.04|-0.01038269576726480459
ai005763.07|-0.00454992183431857100
ai005764.01|-0.01184224075790407671
ai005786.01|-0.02713704206241540628
ai005788.01|-0.01468968049944907595
ai005862.01|-0.00418971007206347945
ai005903.03|-0.02422907488986791869
ai005959.01|-0.02199600072714058552
ai006115.01|-0.00769230769230788702
ai006116.01|-0.02363636363636356652
ai006268.01|-0.00171086398631303815
ai006334.02|-0.02329787234042557387
ai006335.01|-0.01650135256988283228
ai006416.01|-0.01396160558464265566
ai006461.01|-0.02486979166666647423
ai006506.90|-0.00859082721352399936
ai006532.01|-0.02317880794701987490
ai006574.01|-0.00316706254948573296
ai006608.01|-0.01999999999999990674
ai006653.01|-0.00902021772939276545
ai006669.01|-0.00524335100134953880
ai006730.01|-0.02482831484416259116
ai006737.01|-0.02620893318567674157
ai006771.01|-0.02207224334600732529
ai006867.01|-0.00160064025610251459
ai006873.01|-0.01434285714285699065
ai007034.01|-0.00200276243093888695
ai007114.90|-0.02046384720327432127
ai007146.01|-0.01722239793910329553
ai007146.02|-0.01880157797792580965
ai007171.01|-0.01982215635420492283
ai007185.01|-0.02234636871508355327
ai007435.01|-0.01505032452262256015
ai007471.90|-0.02015579635191122598
ai007509.03|-0.01647058823529412575
ai007525.02|-0.00115830115830128921
ai007620.01|-0.02573356347089261753
ai007647.12|-0.00157666535277956044
ai007647.26|-0.00268216361198103659
ai007647.30|-0.00176156663848969774
ai007647.52|-0.02739726027397315633
ai007648.01|-0.01052249637155344697
ai007769.08|-0.00854510896797489039
ai007769.09|-0.00630359030578298007
ai007912.01|-0.02049109458758424651
ai007982.01|-0.01171209149727758803
ai008007.06|-0.00250000000000016875
ai008176.01|-0.01917808219178074314
ai008215.02|-0.01388367729831141428
ai008253.01|-0.01542721518987399953
ai008304.01|-0.02427965481936578129
ai008363.01|-0.01725067385444778445
ai008440.01|-0.00247524752475225540
ai008475.01|-0.01611535199321467715
ai008582.02|-0.01302241066020648486
ai008605.02|-0.01574344023323659414
ai008611.01|-0.02573879885605334650
ai008633.01|-0.00837293505317959763
