RowHeader|TotalReturns.1
ai001084.01|0.07792207792207839212
ai001094.01|0.06888202263881937348
ai001177.01|0.08349226531044684485
ai001266.01|0.08120309881791021311
ai001300.01|0.07489300998573522605
ai001380.01|0.07834418659286002118
ai001439.01|0.06755126658624832636
ai001447.01|0.08543845534995919699
ai001487.11|0.09826589595375745390
ai001526.01|0.09111176819998068055
ai001606.01|0.07142857142857139685
ai001659.01|0.09380568761652607890
ai001728.01|0.11222423428895322850
ai001823.01|0.08239564428312107225
ai001823.02|0.07531992687385735685
ai001891.01|0.06721091586950511676
ai001926.01|0.07926556202418244546
ai001951.01|0.11363636363636353543
ai001979.01|0.08951152987850230502
ai001988.01|0.07138031974780467692
ai002002.03|0.08241784577299360315
ai002049.01|0.08718526869597931217
ai002061.01|0.08508914100486264509
ai002080.01|0.09690721649484568267
ai002086.01|0.08146703616850126117
ai002111.01|0.09183595135739275328
ai002154.01|0.08087841456882727265
ai002240.01|0.09090909090909105039
ai002435.01|0.09217042571316080846
ai002435.02|0.10090411746778316093
ai002547.01|0.06759864801212955854
ai002556.01|0.08163265306122458043
ai002574.01|0.07367044463818639422
ai002577.01|0.06880712848519698888
ai002663.01|0.10204081632653072553
ai002698.01|0.07655327928202315668
ai002710.02|0.07685352622061492056
ai002953.01|0.10118043844856683400
ai002990.01|0.07427869858809099668
ai003071.01|0.09466019417475779463
ai003238.01|0.07832559985742060249
ai003243.30|0.07142857142857184094
ai003342.01|0.07731837907134586629
ai003410.02|0.07400000000000073186
ai003505.01|0.10676317575209282040
ai003562.01|0.09979423868312742307
ai003570.01|0.07399043570669538994
ai003607.02|0.07405566600397639476
ai003619.01|0.07049138152817047143
ai003734.02|0.06872212419354095658
ai003813.01|0.08719822109275732203
ai003946.01|0.07365439093484416055
ai004016.02|0.09149762624082913298
ai004072.01|0.10482430017867816474
ai004201.01|0.09531290913851786506
ai004275.01|0.09230769230769264588
ai004430.01|0.07386273577429069981
ai004448.01|0.08138250510014333194
ai004460.01|0.09821558102422756065
ai004517.01|0.08084040628913236048
ai004517.05|0.06876959247648883888
ai004674.01|0.07188591800356491923
ai004678.01|0.09391534391534372972
ai004685.01|0.09118673647469477395
ai004699.02|0.08822462524877194845
ai004771.01|0.08208550031204442377
ai004818.01|0.07156704361873966747
ai004842.01|0.10785536159601005757
ai004842.02|0.09511889862327893574
ai004885.01|0.06973573924806930613
ai004936.01|0.09719691396739338352
ai004973.01|0.07354469854469858348
ai004988.01|0.10031199917791355780
ai004990.01|0.07533414337788602033
ai005018.01|0.10373443983402519386
ai005125.01|0.10625538923607869002
ai005205.01|0.07692307692307664979
ai005250.01|0.08284436993573618402
ai005284.01|0.09333333333333326820
ai005379.01|0.09790961847689527708
ai005518.01|0.09795102448775616644
ai005639.01|0.07832964290433719334
ai005709.01|0.10451750868751696899
ai005783.01|0.06922392259324139374
ai005860.01|0.08365637846281637202
ai005862.01|0.07619478451702343946
ai005918.01|0.07333333333333391657
ai006003.01|0.09852941176470553231
ai006025.01|0.09890109890109899382
ai006100.01|0.07815315315315340960
ai006116.01|0.08303249097472931162
ai006116.02|0.08427339084273399727
ai006223.01|0.09904070521130403648
ai006266.01|0.07121271843384535671
ai006307.03|0.11044444444444478926
ai006311.01|0.08538829591461172264
ai006335.01|0.07924761970311799963
ai006338.01|0.08112301801925680955
ai006416.01|0.07808090310442117321
ai006509.01|0.06839186691312404420
ai006669.01|0.07488986784141005160
ai006669.03|0.08182427900737843096
ai006742.01|0.10392687880839601711
ai006774.01|0.09681818181818169222
ai006900.01|0.08282109715036578557
ai006946.01|0.10923790319081638778
ai006994.01|0.11015118790496702950
ai006995.01|0.08093716719914811897
ai007116.01|0.07411042944785295461
ai007146.01|0.09335513601902745151
ai007146.02|0.09021997621878696805
ai007151.01|0.09222664363964949708
ai007241.01|0.07570422535211251969
ai007311.01|0.08429383734575046638
ai007422.04|0.08134648297832680619
ai007486.01|0.10436893203883546022
ai007506.03|0.07141243688546339285
ai007647.01|0.08459483526268929410
ai007647.26|0.11293532338308498453
ai007647.27|0.10329113924050670192
ai007647.53|0.07954545454545436378
ai007759.01|0.10514126910606758081
ai007906.01|0.08354755784061684842
ai007985.01|0.06805724725944006792
ai008007.06|0.08597285067873294828
ai008060.01|0.08108108108108114109
ai008099.01|0.06889564336372799858
ai008123.01|0.08894645941278112034
ai008133.01|0.09683915000185683297
ai008176.01|0.07669616519173994007
ai008199.01|0.07788161993769437963
ai008213.01|0.07745387810296500142
ai008219.01|0.09236782555029843245
ai008229.01|0.08835904628331014976
ai008363.01|0.10613064817861572742
ai008431.01|0.07779799818016330804
ai008457.01|0.07423822714681449497
ai008515.01|0.08431061806656114932
ai008539.01|0.11261697321716712672
ai008539.03|0.09537634408602158054
ai008542.01|0.07929969104016509895
ai008582.02|0.08191349934469216443
ai008599.01|0.07926167209554835225
