RowHeader|TotalReturns.1
ai001004.01|0.04667046101309080264
ai001076.01|0.05158668586200709782
ai001078.01|0.04527966854098797178
ai001117.02|0.04539170506912459935
ai001274.01|0.04776775081377171439
ai001633.01|0.06646548650211236975
ai001634.01|0.06336088154269936545
ai001722.01|0.05869428750784710935
ai001837.01|0.04979979979980053706
ai001913.01|0.06126646829276083395
ai001920.01|0.06035805626598556017
ai001932.90|0.05482130698467724272
ai001968.01|0.05437352245862925315
ai002005.01|0.05001033271337096409
ai002136.01|0.05630775843541746539
ai002137.01|0.04887341778153908578
ai002259.01|0.05890839144024950791
ai002282.01|0.05434151967252964788
ai002312.01|0.05569620253164520030
ai002410.90|0.04826732673267319917
ai002538.01|0.04495747266099625605
ai002675.01|0.06059811406552850777
ai002703.01|0.05609082082306393602
ai002710.01|0.05855855855855907066
ai002787.01|0.04361634554308646550
ai002811.01|0.06512477175897779524
ai002820.02|0.05453336289071120113
ai002859.01|0.06162528216704332706
ai003024.01|0.04699982822715309538
ai003028.01|0.06153379812064252441
ai003121.01|0.05380311867634834933
ai003144.01|0.05199956525370552640
ai003226.01|0.05503895451118356874
ai003231.01|0.05054299122771266362
ai003231.03|0.06701030927835049944
ai003243.01|0.05408625208482242819
ai003243.22|0.06209699086512610045
ai003270.01|0.04367993815230031274
ai003362.01|0.04983875696276784950
ai003439.01|0.04998121007140188254
ai003532.01|0.05709754163362434909
ai003622.01|0.04813929668828964559
ai003707.01|0.04932273262661901470
ai003905.01|0.05903935957304873305
ai003969.01|0.05268439538384406262
ai004093.01|0.04823104693140733978
ai004108.01|0.04757516692146945836
ai004124.01|0.04673151750972781571
ai004128.01|0.05059523809523791549
ai004186.01|0.05472038484666263969
ai004213.01|0.05055801737816212338
ai004331.01|0.04624007473143354474
ai004341.01|0.06703910614525154799
ai004423.01|0.04481132075471716547
ai004608.01|0.04358974358974343488
ai004723.07|0.04551047727453361169
ai004807.01|0.05390835579514829945
ai005071.01|0.06616216216216241897
ai005116.01|0.06720000000000037055
ai005180.90|0.06540994776288933110
ai005254.01|0.06225848003435019429
ai005338.01|0.06245665332173144790
ai005338.02|0.05836209549479765002
ai005539.01|0.06348547717842212279
ai005543.01|0.05877767383847842808
ai005543.06|0.04530293757649905828
ai005597.01|0.05027597792176674574
ai005608.01|0.06458715596330288911
ai005671.01|0.04428571428571359547
ai005723.01|0.05635670479032017788
ai005764.01|0.04520503713270973556
ai005764.02|0.05769230769230793143
ai005786.01|0.05395915911698367928
ai005902.01|0.04782608695652146302
ai005959.01|0.04886432447961897019
ai005987.01|0.05767524401064805240
ai006008.01|0.04573754789272022059
ai006034.01|0.05111126322738268613
ai006066.01|0.06209231688492744539
ai006078.01|0.05529593971750035308
ai006104.01|0.05839581913201530305
ai006135.01|0.04443447037702008551
ai006185.01|0.05263157894736858466
ai006310.04|0.04343134610196908163
ai006333.01|0.04849946409431993288
ai006334.01|0.06229958772331678496
ai006375.01|0.06495867768595076086
ai006379.01|0.05775764439411057438
ai006435.01|0.04813943807245268935
ai006512.90|0.05801430464392431929
ai006522.01|0.05454545454545489669
ai006547.01|0.05851348892860097628
ai006573.01|0.05783233694721379159
ai006639.01|0.05833333333333312609
ai006768.01|0.04367053620784955292
ai006771.01|0.06643882860659422462
ai006788.01|0.05573759143155654350
ai006848.01|0.05037313432835843763
ai007063.01|0.05530788885954551759
ai007085.01|0.05140186915887823282
ai007107.01|0.06403940886699510671
ai007161.01|0.05459477789081024213
ai007228.01|0.04448398576512513358
ai007257.01|0.04437723068231669288
ai007281.01|0.04766734279918893868
ai007331.01|0.06331775700934572093
ai007420.01|0.05912486659551818846
ai007506.01|0.06352286005519292011
ai007620.01|0.04681340341655770843
ai007632.01|0.04471722928540122766
ai007647.14|0.06132282084975915204
ai007647.29|0.05964912280701750724
ai007647.30|0.06430155210643029307
ai007685.01|0.06103610175336293686
ai007733.01|0.06063728521721212239
ai007762.01|0.05934991446243031987
ai007799.01|0.06124067539453581510
ai007881.01|0.05107433054300791753
ai007882.02|0.05334846765039769068
ai007912.01|0.04358025805287391030
ai007923.01|0.05516769336071170038
ai007970.01|0.04697663213683478389
ai007974.01|0.05920577617328492970
ai007977.01|0.04462981382378305995
ai007991.01|0.04907040536421858334
ai008007.01|0.05444697833523370889
ai008073.01|0.05306122448979566641
ai008079.01|0.04434659537663154794
ai008151.01|0.05956879306512519179
ai008169.01|0.05000000000000004441
ai008215.02|0.04509803921568611429
ai008240.02|0.04521656354117076226
ai008245.01|0.06587594165731669449
ai008253.01|0.06554267650158007719
ai008264.01|0.05519052075910124699
ai008402.01|0.05905452348587769684
ai008475.01|0.05929919137466388435
ai008479.01|0.04408077075359639885
ai008512.01|0.06282161234991390231
ai008515.02|0.05945604048070851633
ai008530.01|0.05443916697113593273
ai008539.05|0.05709923664122107390
ai008546.90|0.04416961130742103059
